mlbID,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,swings_competitive,contact,whiffs,batted_ball_events,attempts,ev50,fbld,gb,ev95plus,barrels,batter_run_value,competitive_runs,bolts,swords,WAR,max_hit_speed,max_distance,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,whiff_per_swing,batted_ball_event_per_swing,avg_hit_angle,anglesweetspotpercent,avg_hit_speed,avg_distance,avg_hr_distance,ev95percent,sprint_speed,hp_to_1b,Age,age,#days,BA,OBP,SLG,OPS,brl_percent,brl_pa,percent_swings_competitive,bip,Name,Games,WAR_per_162,Season
641786,16,54,51,2,8,2,0,1,2,3,0,21,0,0,0,0,0,0,35.0,20.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.807125582779185,0.0,0.0,0.0,-0.55,,,70.953588571,0.1428571428571428,0.25,0.1428571428571428,0.1,0.0571428571428571,7.104401143,0.4285714285714285,0.2285714285714285,,,,,,,,,27,,834.0,0.1568627450980392,0.2037037037037037,0.2549019607843137,0.45860566448801743,0.0,0.0,0.6481481481481481,8.0,Kyle Lewis,16,-5.5687500000000005,TOTAL
641796,43,67,56,13,13,3,0,2,3,3,0,22,6,2,0,0,6,0,83.0,52.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6188029307847822,19.0,6.0,2.0,0.43,,,68.345354458,0.0240963855421686,0.3269230769230769,0.2048192771084337,0.0961538461538461,0.0602409638554216,7.461516098,0.3734939759036144,0.3012048192771084,,,,,,,,,30,30.0,791.0,0.23214285714285715,0.3384615384615385,0.39285714285714285,0.7313186813186814,0.0,0.0,1.2388059701492538,25.0,Tim Locastro,43,1.62,TOTAL
641820,79,263,235,31,55,12,0,4,28,21,1,78,2,0,3,5,0,0,64.0,36.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.437654898207108,87.0,0.0,2.0,-1.12,,,72.628085781,0.15625,0.3055555555555556,0.171875,0.1111111111111111,0.0625,7.799962969,0.4375,0.296875,,,,,,,,,31,31.0,853.0,0.23404255319148937,0.2988505747126437,0.33617021276595743,0.6350207874786011,0.0,0.0,0.24334600760456274,19.0,Trey Mancini,79,-2.296708860759494,TOTAL
641856,64,196,173,27,38,5,1,6,17,20,1,53,2,0,1,2,1,0,190.0,129.0,61.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.541841045985972,58.0,0.0,1.0,0.03,,,70.54385887373644,0.10526315789473682,0.30232558139534876,0.20526315789473676,0.08527131782945734,0.0578947368421052,7.0285540001000015,0.32105263157894737,0.3,,,,,,,,,30,30.0,449.0,0.21965317919075145,0.30612244897959184,0.36416184971098264,0.6702842986905745,0.0,0.0,0.9693877551020408,57.0,Billy McKinney,64,0.07593749999999999,TOTAL
641857,465,1873,1645,212,383,82,4,64,189,208,7,574,8,0,10,35,12,12,2559.0,1756.0,803.0,763.0,1069.0,307.5,286.6,264.3,514.0,122.0,-75.96132671414804,553.0,0.0,63.0,7.699999999999999,113.6,473.0,73.0339051493861,0.3106682297772568,0.3041002277904328,0.20867526377491208,0.16230068337129838,0.11137162954279006,7.30815244211059,0.3137944509574052,0.29816334505666275,11.477195281782437,36.52385321100917,92.34875491480994,172.4521625163827,414.296875,49.07640891218873,26.10804490177736,4.622357343311506,30,30.0,423.6666666666667,0.23282674772036474,0.3201496525921967,0.40425531914893614,0.7244049717411328,0.1598951507208388,0.06513614522156967,1.366257341163908,763.0,Ryan McMahon,465,2.68258064516129,TOTAL
641933,238,946,829,123,190,38,1,49,108,102,6,277,10,0,5,20,13,0,1320.0,904.0,416.0,433.0,254.0,102.8,96.5,84.3,124.0,44.0,-22.291142952366158,268.0,6.0,20.0,2.3000000000000003,113.1,465.0,74.32626882273341,0.4227272727272726,0.3019911504424778,0.20681818181818182,0.17256637168141586,0.11818181818181814,7.5171962572,0.3151515151515151,0.328030303030303,20.2,34.6,90.9,189.0,403.0,48.8,27.5,4.5,30,30.0,432.3333333333333,0.22919179734620024,0.3192389006342495,0.45476477683956573,0.7740036774738153,0.10161662817551963,0.046511627906976744,1.3953488372093024,433.0,Tyler O\'Neill,238,1.565546218487395,TOTAL
641943,165,487,442,47,100,15,2,15,58,34,0,104,7,3,1,8,6,0,628.0,465.0,163.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0565523794646,162.0,0.0,21.0,-1.46,,,71.88690839305805,0.23248407643312102,0.3225806451612903,0.23885350318471338,0.1677419354838709,0.12420382165605093,7.2303459261687895,0.25955414012738853,0.3535031847133758,,,,,,,,,29,29.0,463.0,0.22624434389140272,0.29132231404958675,0.37104072398190047,0.6623630380314872,0.0,0.0,1.2895277207392197,222.0,Joshua Palacios,165,-1.4334545454545455,TOTAL
642020,26,76,70,2,9,0,0,0,0,5,0,20,1,0,0,1,0,0,147.0,105.0,42.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.94876279133486,31.0,0.0,4.0,-0.46,,,71.295413741,0.163265306122449,0.2095238095238095,0.1496598639455782,0.0571428571428571,0.0408163265306122,6.860006463,0.2857142857142857,0.3265306122448979,,,,,,,,,29,29.0,428.0,0.12857142857142856,0.19736842105263158,0.12857142857142856,0.32593984962406014,0.0,0.0,1.9342105263157894,48.0,Chuckie Robinson,26,-2.8661538461538467,TOTAL
642086,309,1118,1006,116,256,55,1,23,113,90,1,209,16,0,6,24,4,2,1193.0,944.0,249.0,479.0,438.0,97.2,91.5,81.1,135.0,29.0,-27.87709080431749,393.0,0.0,28.0,1.21,108.3,444.0,68.42205130485593,0.03939647946353729,0.3739406779661017,0.2958927074601844,0.11652542372881355,0.09220452640402342,6.946396940562448,0.2087175188600167,0.40150880134115674,12.8,37.0,86.3,167.0,400.0,30.799999999999997,25.8,4.56,30,30.0,441.6666666666667,0.2544731610337972,0.32379248658318427,0.3797216699801193,0.7035141565633036,0.060542797494780795,0.0259391771019678,1.0670840787119857,479.0,Dominic Smith,309,0.6343689320388349,TOTAL
642133,348,1084,983,98,226,38,1,43,152,83,2,258,5,0,13,32,2,0,1214.0,938.0,276.0,493.0,529.0,201.8,185.1,177.8,202.0,44.0,-30.088485062901817,278.0,0.0,24.0,-1.3399999999999999,115.5,447.0,74.55026982365779,0.46046128500823735,0.3006396588486141,0.2322899505766062,0.1716417910447761,0.13261943986820424,7.971610649641679,0.2273476112026359,0.4060955518945634,16.775737704918033,32.811147540983605,89.46229508196723,172.24590163934425,403.5,36.98590163934426,23.895652173913042,4.858695652173913,30,30.0,429.3333333333333,0.2299084435401831,0.2896678966789668,0.40183112919633773,0.6914990258753045,0.08924949290060852,0.04059040590405904,1.1199261992619927,493.0,Rowdy Tellez,348,-0.6237931034482758,TOTAL
642136,212,683,575,62,122,21,1,12,63,93,1,187,9,1,5,8,6,1,802.0,538.0,264.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.00965659399014,192.0,0.0,23.0,2.13,,,72.51965311763196,0.2655860349127182,0.28066914498141265,0.18827930174563587,0.13011152416356878,0.08728179551122191,7.6679660222630925,0.32917705735660846,0.3029925187032419,,,,,,,,,30,30.0,452.6666666666667,0.21217391304347827,0.3284457478005865,0.31478260869565217,0.6432283564962387,0.0,0.0,1.1742313323572475,243.0,Matt Thaiss,212,1.627641509433962,TOTAL
642137,19,46,42,1,10,3,0,1,2,4,0,17,0,0,0,1,0,0,77.0,50.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3180217183581786,15.0,0.0,1.0,-0.12,,,74.160850779,0.3506493506493506,0.22,0.1428571428571428,0.1,0.0649350649350649,7.651025658,0.3506493506493506,0.23376623376623373,,,,,,,,,28,28.0,840.0,0.23809523809523808,0.30434782608695654,0.38095238095238093,0.6853002070393375,0.0,0.0,1.673913043478261,18.0,Cody Thomas,19,-1.023157894736842,TOTAL
642180,175,338,296,49,65,5,3,0,19,30,0,73,3,8,0,0,13,3,354.0,279.0,75.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.034264726838916,130.0,5.0,5.0,-1.54,,,65.60895306324731,0.01412429378531073,0.3440860215053763,0.2711864406779661,0.03584229390681002,0.02824858757062141,6.679695706237289,0.21186440677966092,0.4209039548022598,,,,,,,,,30,30.0,476.0,0.2195945945945946,0.2978723404255319,0.25675675675675674,0.5546290971822887,0.0,0.0,1.047337278106509,149.0,Tyler Wade,175,-1.4256,TOTAL
642197,21,48,40,4,6,2,0,2,7,4,0,14,1,0,2,0,0,0,76.0,49.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.134104641955401,15.0,0.0,2.0,-0.07,,,69.005489211,0.0657894736842105,0.3469387755102041,0.2236842105263158,0.0816326530612244,0.0526315789473684,7.398244211,0.3552631578947368,0.2763157894736842,,,,,,,,,29,29.0,489.0,0.15,0.23404255319148937,0.35,0.5840425531914893,0.0,0.0,1.5833333333333333,21.0,Jamie Westbrook,21,-0.54,TOTAL
642201,146,330,309,53,72,9,4,11,39,14,1,89,5,1,1,3,13,2,525.0,404.0,121.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.642083096389375,128.0,43.0,18.0,0.92,,,72.06055963248762,0.20190476190476186,0.2896039603960396,0.2228571428571428,0.15099009900990099,0.11619047619047616,7.151553580883809,0.23047619047619042,0.3657142857142857,,,,,,,,,31,31.0,481.0,0.23300970873786409,0.2765957446808511,0.3948220064724919,0.671417751153343,0.0,0.0,1.5909090909090908,192.0,Eli White,146,1.0208219178082192,TOTAL
642215,101,248,218,33,52,11,1,9,29,26,0,68,2,1,1,3,8,4,388.0,270.0,118.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.42976532157288,68.0,0.0,9.0,0.42999999999999994,,,73.36841617640371,0.3479381443298969,0.3,0.2087628865979381,0.13703703703703704,0.09536082474226797,7.648161211523196,0.30412371134020616,0.33505154639175255,,,,,,,,,30,30.0,423.6666666666667,0.23853211009174313,0.32388663967611336,0.42201834862385323,0.7459049882999667,0.0,0.0,1.564516129032258,130.0,Weston Wilson,101,0.6897029702970296,TOTAL
642336,50,160,150,22,34,11,0,5,19,6,0,38,1,1,2,2,0,1,24.0,19.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.077112849040972,49.0,0.0,0.0,0.13,,,67.833635833,0.0,0.3157894736842105,0.25,0.1578947368421052,0.125,6.9652875,0.2083333333333333,0.4583333333333333,,,,,,,,,27,27.0,864.0,0.22666666666666666,0.2578616352201258,0.4,0.6578616352201259,0.0,0.0,0.15,11.0,Francisco Mejia,50,0.42119999999999996,TOTAL
642350,248,851,775,115,152,31,3,43,104,55,0,317,9,3,7,10,28,10,1082.0,672.0,410.0,301.0,450.0,201.3,188.3,161.89999999999998,179.0,63.0,-23.28579351699659,213.0,67.0,30.0,3.01,113.7,457.0,72.65848264536012,0.2809611829944547,0.27529761904761907,0.17097966728280956,0.13988095238095233,0.08687615526802217,7.8317258203567475,0.37892791127541586,0.27818853974122,15.120279720279719,34.80489510489511,87.75174825174825,182.11888111888112,406.51162790697674,40.50909090909091,29.805777777777774,4.186444444444445,29,28.0,428.3333333333333,0.19612903225806452,0.2553191489361702,0.4103225806451613,0.6656417295813315,0.20930232558139536,0.07403055229142186,1.27144535840188,301.0,Jose Siri,248,1.9662096774193547,TOTAL
642708,311,1092,1033,121,280,55,11,15,114,45,0,204,9,0,5,31,29,7,1166.0,908.0,258.0,476.0,674.0,198.1,184.60000000000002,171.0,257.0,26.0,-18.605311781326723,505.0,46.0,14.0,0.71,110.5,420.0,71.71929817955396,0.1981132075471698,0.32268722466960353,0.2512864493996569,0.12885462555066077,0.10034305317324183,7.317450855192109,0.2212692967409948,0.40823327615780447,5.6634005763688755,33.606340057636885,87.39625360230548,143.4812680115274,386.3333333333333,37.3342939481268,29.245697329376853,4.249287833827894,29,29.0,425.3333333333333,0.271055179090029,0.3058608058608059,0.38915779283639884,0.6950185986972047,0.0546218487394958,0.023809523809523808,1.0677655677655677,476.0,Amed Rosario,311,0.36983922829581994,TOTAL
642715,474,2032,1772,261,412,85,4,86,280,227,6,522,12,0,18,33,39,11,2867.0,2085.0,782.0,956.0,1255.0,298.8,280.0,245.3,503.0,155.0,-39.27226154008779,518.0,0.0,31.0,9.75,112.3,452.0,72.76679054445755,0.26159748866410876,0.2892086330935251,0.2103243808859435,0.1256594724220623,0.09138472270666194,8.140652669332402,0.2727589815137774,0.33344959888385073,20.388702928870295,36.592468619246866,88.51464435146444,190.67991631799163,400.3488372093023,40.82740585774059,27.66406374501992,4.429243027888446,29,29.0,424.6666666666667,0.2325056433408578,0.3208477082306555,0.4305869074492099,0.7514346156798655,0.16213389121338911,0.07627952755905512,1.4109251968503937,956.0,Willy Adames,474,3.332278481012658,TOTAL
642731,255,1076,1013,120,252,50,4,26,117,38,1,222,18,0,7,24,26,12,1160.0,952.0,208.0,523.0,667.0,195.2,183.0,165.0,219.0,32.0,-31.59648231141494,429.0,0.0,32.0,1.6,110.5,441.0,70.94452069806091,0.14999999999999997,0.33718487394957986,0.27672413793103445,0.11554621848739491,0.09482758620689652,7.219234172575862,0.17931034482758618,0.4508620689655172,10.609975062344141,31.839650872817955,86.09002493765585,149.29925187032418,397.69565217391306,32.43316708229427,28.056521739130435,4.33,29,29.0,455.3333333333333,0.24876604146100692,0.2862453531598513,0.3830207305034551,0.6692660836633064,0.06118546845124283,0.02973977695167286,1.0780669144981412,523.0,Thairo Estrada,255,1.0164705882352942,TOTAL
642851,97,275,252,27,64,18,0,7,33,14,0,76,3,4,2,7,1,0,377.0,283.0,94.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38485371082068376,90.0,0.0,4.0,1.3900000000000001,,,70.00167000816609,0.11405835543766576,0.3286219081272085,0.24668435013262596,0.13074204946996462,0.09814323607427054,7.325556896700265,0.2493368700265252,0.34748010610079577,,,,,,,,,34,34.0,466.6666666666667,0.25396825396825395,0.2988929889298893,0.4087301587301587,0.7076231476600481,0.0,0.0,1.3709090909090909,131.0,Austin Wynns,97,2.3214432989690725,TOTAL
643217,402,1613,1459,179,357,70,4,45,172,133,8,267,7,1,12,29,17,4,2016.0,1594.0,422.0,854.0,1205.0,291.0,273.8,249.89999999999998,388.0,76.0,-59.722856953317,519.0,0.0,34.0,0.57,109.5,425.0,68.07503874987579,0.020833333333333304,0.39146800501882056,0.30952380952380953,0.10288582183186945,0.08134920634920632,6.816337445234624,0.20932539682539678,0.4236111111111111,17.190398126463702,37.218032786885246,87.67540983606558,180.23887587822014,383.8888888888889,33.59765807962529,26.937510373443985,4.422099585062241,30,30.0,430.3333333333333,0.2446881425633996,0.308504034761018,0.39067854694996573,0.6991825817109838,0.08899297423887588,0.047117172969621826,1.249845009299442,854.0,Andrew Benintendi,402,0.2297014925373134,TOTAL
643265,159,573,529,48,128,23,2,18,72,38,0,167,4,0,2,18,0,0,512.0,368.0,144.0,162.0,292.0,100.5,93.7,83.8,120.0,30.0,-19.60515096593584,167.0,0.0,11.0,-1.09,110.9,439.0,73.49523689478804,0.34375,0.23913043478260865,0.171875,0.12499999999999994,0.08984374999999994,7.752054381861328,0.28125,0.31640625,13.300000000000002,40.4,89.0,175.0,403.0,41.1,26.3,4.64,33,33.0,665.0,0.24196597353497165,0.29668411867364747,0.3950850661625709,0.6917691848362184,0.18518518518518517,0.05235602094240838,0.893542757417103,162.0,Garrett Cooper,159,-1.1105660377358493,TOTAL
643289,410,1349,1268,167,337,72,3,21,128,59,0,171,6,6,10,28,13,4,1728.0,1448.0,280.0,749.0,1086.0,288.6,265.9,255.3,299.0,32.0,-35.216444313671786,560.0,1.0,30.0,5.42,110.8,409.0,69.0290376266547,0.06307870370370366,0.3321823204419889,0.27835648148148145,0.07872928176795575,0.06597222222222218,7.560258917893519,0.162037037037037,0.43344907407407407,13.04712950600801,31.800534045393857,85.63711615487315,152.39786381842455,384.95238095238096,26.985714285714284,27.808011049723756,4.301390423572744,30,30.0,419.0,0.2657728706624606,0.2993298585256888,0.37697160883280756,0.6763014673584964,0.042723631508678236,0.023721275018532245,1.2809488510007412,749.0,Mauricio Dub\xc3\xb3n,410,2.1415609756097562,TOTAL
643376,274,958,830,111,179,39,0,40,113,105,1,208,17,1,5,12,0,0,1161.0,940.0,221.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.77686447960009,250.0,0.0,53.0,5.04,,,69.47441749795745,0.07407407407407399,0.32978723404255317,0.2670111972437554,0.10744680851063829,0.0869939707149009,6.883544006946598,0.1903531438415159,0.3875968992248062,,,,,,,,,30,30.0,437.3333333333333,0.21566265060240963,0.31452455590386624,0.4072289156626506,0.7217534715665168,0.0,0.0,1.2118997912317329,450.0,Danny Jansen,274,2.97985401459854,TOTAL
643393,124,419,359,42,75,13,3,5,27,44,0,40,6,7,3,9,15,4,228.0,193.0,35.0,111.0,329.0,94.7,90.4,84.2,67.0,4.0,-8.076644200589982,166.0,0.0,2.0,-1.21,103.0,407.0,64.967995921,0.0087719298245614,0.466321243523316,0.3947368421052631,0.0362694300518134,0.0307017543859649,6.836695815,0.1535087719298245,0.4868421052631579,10.0,30.7,86.7,151.0,382.0,20.399999999999995,26.2,4.39,31,31.0,798.0,0.20891364902506965,0.30339805825242716,0.30362116991643456,0.6070192281688618,0.036036036036036036,0.00954653937947494,0.5441527446300716,111.0,Tony Kemp,124,-1.5808064516129032,TOTAL
643396,397,1356,1259,141,323,53,7,16,122,62,0,229,18,11,6,33,41,11,1569.0,1339.0,230.0,736.0,1012.0,291.7,269.9,256.1,317.0,22.0,-30.03011933830622,628.0,0.0,27.0,5.17,109.6,406.0,66.90252766027409,0.01529636711281066,0.36818521284540695,0.31421287444231993,0.10455563853622099,0.08922880815806244,6.867476786115359,0.1465901848311026,0.46908859145952836,6.662364130434782,30.873641304347824,85.7726902173913,133.4741847826087,378.0,29.88233695652174,27.632015810276677,4.369367588932805,30,30.0,416.0,0.2565528196981732,0.29962825278810407,0.34789515488482925,0.6475234076729333,0.029891304347826088,0.016224188790560472,1.157079646017699,736.0,Isiah Kiner-Falefa,397,2.1096725440806043,TOTAL
643446,412,1595,1419,174,358,72,9,34,156,123,5,189,35,6,12,16,18,1,2055.0,1783.0,272.0,859.0,1236.0,290.3,269.3,256.4,371.0,36.0,-44.12158153333064,526.0,1.0,51.0,6.04,109.0,420.0,69.38232550084295,0.06618004866180047,0.3331463825014021,0.28905109489051095,0.0762759394279304,0.06618004866180045,7.197969241561557,0.13236009732360093,0.4180048661800487,15.147380675203724,34.635040745052386,86.82002328288708,166.30966239813736,382.3529411764706,30.831431897555298,26.8247572815534,4.2131877022653725,33,33.0,421.3333333333333,0.2522903453136011,0.3247325361862807,0.3875968992248062,0.712329435411087,0.04190919674039581,0.0225705329153605,1.2884012539184952,859.0,Jeff McNeil,412,2.3749514563106797,TOTAL
643565,310,1136,970,158,247,47,2,24,117,148,1,242,12,1,5,15,13,3,1621.0,1271.0,350.0,577.0,734.0,298.0,277.6,256.5,293.0,48.0,-41.64857741336864,390.0,0.0,39.0,5.199999999999999,111.1,429.0,69.01625000081275,0.050586057988895705,0.3280881195908733,0.257248611967921,0.12195121951219508,0.09561998766193704,7.0227230167933365,0.215916101172116,0.35595311536088825,14.11421143847487,35.82824956672444,88.85545927209705,172.06239168110918,383.75,39.885961871750425,26.451362397820162,4.540694822888283,34,34.0,429.6666666666667,0.25463917525773194,0.3585903083700441,0.38144329896907214,0.7400336073391163,0.0831889081455806,0.04225352112676056,1.4269366197183098,577.0,Mike Tauchman,310,2.7174193548387096,TOTAL
644374,39,112,105,12,17,2,0,6,18,3,0,34,2,2,0,2,4,0,86.0,58.0,28.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7439062344678091,32.0,0.0,3.0,0.12,,,72.57744907,0.2325581395348837,0.4137931034482758,0.2790697674418604,0.2068965517241379,0.1395348837209302,7.563293488,0.3255813953488372,0.38372093023255816,,,,,,,,,27,27.0,847.0,0.1619047619047619,0.2,0.3523809523809524,0.5523809523809524,0.0,0.0,0.7678571428571429,33.0,Yu Chang,39,0.49846153846153846,TOTAL
644433,33,92,89,6,18,8,0,1,8,2,0,30,0,0,1,3,0,0,107.0,70.0,37.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.765521404840795,22.0,0.0,1.0,0.05,,,72.13964599528572,0.27102803738317754,0.37142857142857144,0.24299065420560748,0.11428571428571428,0.07476635514018691,7.912178130962617,0.34579439252336447,0.38317757009345793,,,,,,,,,30,29.0,548.3333333333334,0.20224719101123595,0.21739130434782608,0.3258426966292135,0.5432340009770396,0.0,0.0,1.1630434782608696,41.0,Chadwick Tromp,33,0.24545454545454545,TOTAL
645277,410,1787,1621,222,417,82,8,59,237,130,4,273,17,0,17,25,36,6,2381.0,1934.0,447.0,905.0,1349.0,292.7,275.6,255.8,460.0,87.0,-55.382275810416076,613.0,1.0,31.0,8.68,113.7,435.0,69.22981425291158,0.07979840403191936,0.33505687693898656,0.2721545569088618,0.08790072388831431,0.0713985720285594,7.235868646102057,0.1877362452750945,0.38009239815203694,18.200110497237567,34.22795580110497,88.00784530386741,173.3060773480663,387.0169491525424,32.71060773480663,27.347368421052636,4.2452853965900665,28,28.0,424.3333333333333,0.25724861196792104,0.31596638655462184,0.4268969771745836,0.7428633637292055,0.09613259668508287,0.04868494683827644,1.3324006715165082,905.0,Ozzie Albies,410,3.4296585365853653,TOTAL
645302,168,570,494,72,139,31,2,5,45,42,0,104,19,10,5,9,48,7,639.0,479.0,160.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.2307775831687815,223.0,37.0,14.0,2.8599999999999994,,,67.87612030252401,0.021909233176838745,0.34446764091858034,0.25821596244131456,0.0772442588726513,0.05790297339593109,6.846946040873239,0.25039123630672927,0.38184663536776214,,,,,,,,,28,28.0,454.0,0.2813765182186235,0.35714285714285715,0.3825910931174089,0.739733950260266,0.0,0.0,1.1210526315789473,244.0,V\xc3\xadctor Robles,168,2.7578571428571426,TOTAL
645305,43,119,107,7,19,4,0,0,4,4,0,30,1,6,1,3,2,1,180.0,142.0,38.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.413314073927772,31.0,0.0,4.0,-0.8300000000000001,,,69.30336103830986,0.06111111111111109,0.2957746478873239,0.23333333333333334,0.14084507042253513,0.11111111111111108,7.159295166316666,0.2111111111111111,0.3888888888888889,,,,,,,,,28,27.0,267.0,0.17757009345794392,0.21238938053097345,0.21495327102803738,0.42734265155901086,0.0,0.0,1.5126050420168067,70.0,Ali S\xc3\xa1nchez,43,-3.126976744186047,TOTAL
645444,142,442,367,47,74,15,1,3,37,46,0,104,1,23,5,5,1,0,533.0,411.0,122.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.13650398641527,147.0,0.0,9.0,-0.37,,,66.69794662844039,0.015009380863039337,0.34793187347931875,0.2682926829268293,0.05596107055961063,0.043151969981238235,7.095562393009381,0.22889305816135083,0.3977485928705441,,,,,,,,,28,28.0,438.6666666666667,0.2016348773841962,0.28878281622911695,0.2724795640326976,0.5612623802618145,0.0,0.0,1.2058823529411764,212.0,Jos\xc3\xa9 Herrera,142,-0.42211267605633807,TOTAL
645801,100,313,279,34,59,6,1,17,38,26,0,96,7,0,1,5,0,0,346.0,259.0,87.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.401757208436672,67.0,0.0,20.0,0.17999999999999994,,,70.67713158432046,0.13872832369942195,0.2702702702702703,0.20231213872832363,0.13899613899613897,0.10404624277456648,7.006481209919076,0.25144508670520227,0.33815028901734107,,,,,,,,,31,31.0,671.0,0.2114695340501792,0.2939297124600639,0.4229390681003584,0.7168687805604224,0.0,0.0,1.1054313099041533,117.0,Mike Ford,100,0.29159999999999986,TOTAL
646240,454,1983,1709,276,453,101,5,96,292,241,34,464,20,0,13,44,9,2,2801.0,1985.0,816.0,878.0,1260.0,313.1,290.6,272.3,689.0,175.0,-32.347507190278684,620.0,0.0,58.0,11.3,115.0,467.0,72.27884686943779,0.2534808996786861,0.3209068010075567,0.22741877900749724,0.1904282115869017,0.13495180292752584,7.513186217815422,0.29132452695465905,0.31345947875758656,12.18405466970387,33.93029612756265,93.30899772209567,174.46469248291572,401.4791666666667,54.58576309794989,25.81984126984127,4.545269841269842,28,28.0,430.0,0.2650672908133411,0.3600605143721634,0.49853715623171446,0.8585976706038778,0.19931662870159453,0.08825012607160868,1.4125063035804337,878.0,Rafael Devers,454,4.03215859030837,TOTAL
647304,442,1826,1645,226,461,91,1,71,307,145,20,272,14,0,17,47,48,7,2200.0,1772.0,428.0,970.0,1318.0,301.5,279.2,262.5,545.0,102.0,-10.442059330287307,645.0,0.0,36.0,6.78,117.9,450.0,72.11701654108013,0.2681818181818182,0.35891647855530473,0.28909090909090907,0.1591422121896162,0.12818181818181815,7.601659365068182,0.19454545454545455,0.4409090909090909,11.487525773195879,31.1679381443299,89.48175257731958,160.57938144329896,396.8169014084507,41.378453608247426,25.09575113808801,4.744582701062216,28,28.0,413.0,0.2802431610942249,0.3404722679846238,0.4662613981762918,0.8067336661609157,0.10515463917525773,0.05585980284775466,1.2048192771084338,970.0,Josh Naylor,442,2.484977375565611,TOTAL
647351,180,669,614,71,151,30,1,15,62,36,2,109,12,2,5,5,6,3,1039.0,846.0,193.0,446.0,277.0,97.5,90.7,85.7,82.0,12.0,-34.98758840078721,249.0,0.0,10.0,0.69,109.9,415.0,69.61928749781916,0.08565928777670836,0.3475177304964539,0.2829643888354187,0.10992907801418433,0.08950914340712218,7.62760104936381,0.18575553416746873,0.42925890279114526,12.2,33.2,87.2,156.0,396.0,29.6,27.9,4.28,28,28.0,467.6666666666667,0.24592833876221498,0.2983508245877061,0.3713355048859935,0.6696863294736997,0.026905829596412557,0.017937219730941704,1.553064275037369,446.0,Abraham Toro,180,0.621,TOTAL
649557,123,378,348,27,75,20,1,4,25,18,2,75,7,1,4,14,1,0,260.0,207.0,53.0,108.0,254.0,98.0,90.5,87.7,85.0,7.0,-8.736049909927532,144.0,0.0,3.0,-1.62,110.0,400.0,70.39078255135266,0.07692307692307686,0.33816425120772947,0.2692307692307692,0.1062801932367149,0.08461538461538456,7.523743140046153,0.2038461538461538,0.41538461538461535,11.3,27.599999999999998,87.8,144.0,375.0,33.5,26.0,4.48,33,33.0,643.5,0.21551724137931033,0.26525198938992045,0.3132183908045977,0.5784703801945181,0.06481481481481481,0.018518518518518517,0.6878306878306878,108.0,Aledmys D\xc3\xadaz,123,-2.133658536585366,TOTAL
649966,189,616,525,56,112,20,0,15,59,61,0,120,22,0,3,15,2,1,803.0,675.0,128.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.504928316832007,198.0,0.0,17.0,0.73,,,68.95315455871703,0.06351183063511824,0.33925925925925926,0.2851805728518057,0.0962962962962963,0.08094645080946442,7.548391058377335,0.15940224159402233,0.41469489414694893,,,,,,,,,28,28.0,442.3333333333333,0.21333333333333335,0.3191489361702128,0.33714285714285713,0.6562917933130699,0.0,0.0,1.3035714285714286,333.0,Luis Ur\xc3\xadas,189,0.6257142857142857,TOTAL
